$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
-6.1000123;2.122322526;14.416597
-4.9;1.864769766;13.005627
-3.9;1.817412616;12.964072
-3.299994;2.024250453;14.639587
-2.699988;1.991680023;14.606435
-2.0000062;1.900417461;14.16942
-1.5000061;1.85272447;13.980255
-0.5000061;2.319572376;17.93516
0.3000122;2.56413949;20.225706
0.7000061;2.330740887;18.571797
1.3999878;1.696450752;13.762782
1.7000061;1.327007157;10.849931
1.1;1.274571512;10.2604645
1.1;1.404420433;11.305765
1.2000061;2.070512764;16.710855
1.4999939;2.040779653;16.599222
1.6;1.852524033;15.107237
1.8000122;1.524008854;12.493286
1.1;1.33209755;10.7235565
0.9999939;0.591354272;4.7482708
1.1;0.618874988;4.9820232
0.9999939;0.668440078;5.3672302
0.6;0.836152298;6.645713
-0.6000122;0.836306965;6.450479
-1.6000122;0.960496126;7.230271
-2.699988;0.933147934;6.843451
-3.699988;1.205342098;8.637368
-4.500006;1.74793281;12.300339
-5.500006;1.93726312;13.333052
-5.699988;1.098762849;7.529052
-5.4;1.88440344;12.997818
-4.799994;2.115949997;14.790398
-3.799994;1.949601583;13.938763
-2.799994;1.43048555;10.466276
-2.199988;1.775789645;13.177457
-1.7999939;2.540500314;19.032483
-2.199988;1.99405906;14.797151
-3.0000062;2.501399546;18.216585
-3.4;3.181299967;22.954472
-3.6000123;3.277215844;23.53807
-4.199988;3.539100449;25.073973
-4.6000123;3.551738465;24.937816
-4.699988;3.223085962;22.579634
-4.6000123;2.725231375;19.134663
-4.699988;2.876636146;20.152547
-5.1000123;2.815865174;19.551839
-5.6000123;2.891179407;19.854662
-5.799994;2.975546998;20.344818
-6.199988;2.87719185;19.50201
-6.799994;2.996122913;20.047778
-7.4;3.064515123;20.245842
-7.699988;3.615555511;23.73609
-8.000006;3.56610308;23.265105
-8.100012;3.351811282;21.82161
-6.799994;3.34282486;22.367644
-5.199988;3.371357335;23.357098
-4.000006;3.76492195;26.795117
-3.0000062;3.638948198;26.500848
-2.199988;3.225051509;23.931876
-1.9;3.124591446;23.352406
-1.5000061;3.096805066;23.367816
-0.7999939;3.182250083;24.424553
-0.7999939;3.390549198;26.0233
-0.6000122;3.38825026;26.13375
-0.100012206;3.303675008;25.79914
0.3000122;3.055308272;24.100002
0.4999939;3.128474274;24.802065
0.6;3.095081312;24.599612
0.4999939;3.115236758;24.69712
0.4999939;3.132557097;24.834433
0.6;3.041744671;24.175694
0.80001223;2.976116022;23.774771
0.80001223;2.989041441;23.878026
0.6;3.043484109;24.189519
0.4999939;3.079110681;24.410718
0.3999878;3.137434926;24.810289
0.1;3.102591382;24.350288
-0.100012206;3.078760231;24.04273
-0.100012206;3.173781958;24.784776
-0.1999878;3.120737698;24.309933
-0.100012206;3.034652779;23.698285
-6.10E-06;3.085278069;24.153867
0.2000061;3.026578748;23.813399
0.4999939;2.668709087;21.157117
0.9999939;2.865993816;23.012457
1.8000122;2.834336626;23.23489
1.9999939;2.708527703;22.320403
1.9999939;2.790771293;22.998155
2.1;2.626319199;21.700049
2.200006;2.598542632;21.527348
2.1;2.722602748;22.495595
2.1;2.659575344;21.974829
2.300012;2.642766871;21.951796
2.3999877;2.664841407;22.194011
2.6;2.680888611;22.447066
2.6;2.627050286;21.996278
2.8999877;2.617015556;22.089438
2.9999938;2.589979521;21.920323
2.9999938;2.560582505;21.671521
3.200006;2.561788425;21.79957
2.9999938;2.618516255;22.161844
3.1;2.58070328;21.901009
3.200006;2.556970875;21.758575
3.300012;2.609700226;22.26779
2.9999938;2.513469676;21.272781
3.4999938;2.154130476;18.481256
3.4999938;1.886655423;16.186467
3.3999877;2.233973119;19.113892
3.300012;2.51528041;21.462134
3.4999938;2.53982895;21.790337
3.4999938;2.568770547;22.03864
3.6;1.890414094;16.263274
3.3999877;1.583862932;13.551544
3.4999938;2.046125192;17.55463
3.700006;2.149078114;18.539502
4.3999877;1.398345633;12.300331
4.1;1.344872009;11.731105
3.800012;1.274283205;11.0232574
3.8999877;1.35935654;11.791755
4.1;1.371467586;11.963094
3.6;1.376171307;11.839232
3.200006;1.428805275;12.158436
3.200006;1.209873644;10.2954346
3.300012;1.413327613;12.059501
3.1;1.514505618;12.852776
3.200006;1.595311998;13.575327
3.4999938;1.948246197;16.714882
3.700006;2.227738688;19.218085
3.700006;2.237196509;19.299675
3.300012;2.682371828;22.887875
3.4999938;2.311557923;19.831897
3.800012;1.760986709;15.233513
4.6;1.754511723;15.52049
4.6;1.545134203;13.668327
4.800012;1.591449178;14.158025
4.6;1.710792751;15.13375
4.3999877;2.001396085;17.604971
4.200006;2.499899577;21.867142
4.200006;2.111910982;18.473325
4.1;2.177192787;18.991307
3.3999877;1.958507624;16.757007
3.3999877;2.006950425;17.171484
3.1;2.086565676;17.707535
3.4999938;2.056372818;17.642549
3.4999938;2.043919922;17.53571
3.3999877;2.053165202;17.566898
3.1;2.111197295;17.91657
2.9999938;2.314420512;19.588126
3.3999877;2.294245737;19.629585
3.6;2.06804098;17.791402
3.6;1.924505254;16.556561
3.9999938;1.725763848;15.011746
4.1;1.876655963;16.369772
3.9999938;2.025217567;17.616577
4.3999877;2.185014503;19.220142
3.9999938;2.17601569;18.928311
3.300012;2.077577004;17.727342
2.700006;2.242645136;18.828001
2.8999877;2.31349753;19.527534
2.1;2.14577794;17.729561
1.8999878;1.464125008;12.033874
1.8000122;2.10711889;17.273416
2.300012;1.938186179;16.099289
1.9999939;1.950077433;16.070175
1.8999878;2.066305708;16.983292
0.80001223;2.159736939;17.253108
2.200006;1.995887363;16.534715
0.6;2.233100908;17.748618
0.80001223;2.246514934;17.946336
0.80001223;2.298642218;18.362756
0.8999878;2.255956956;18.067844
0.80001223;2.408729904;19.242194
2.3999877;2.111288659;17.583772
2.300012;1.849673494;15.36407
2.6;1.976167511;16.54644
2.800012;2.478690736;20.865652
3.4999938;1.978981265;16.978572
2.9999938;1.964342913;16.62524
3.4999938;2.609367552;22.38694
3.9999938;1.773895333;15.430423
3.200006;1.647092051;14.01595
3.3999877;1.752226495;14.992064
2.800012;1.959554361;16.495555
3.300012;1.561905783;13.327274
2.9999938;1.566899515;13.261473
2.700006;1.744124969;14.642703
2.800012;1.60248817;13.489767
2.700006;1.382203062;11.604208
2.700006;1.454292283;12.209429
2.6;1.634529887;13.68591
2.6;1.534877369;12.85152
2.300012;1.539897454;12.790956
2.700006;1.519477879;12.756691
2.3999877;1.502982056;12.517518
2.200006;1.450861061;12.019503
2.1;1.827138244;15.09679
2.200006;1.727549895;14.311702
1.8999878;1.143364637;9.397494
1.8000122;1.407122381;11.535092
1.6;1.671546788;13.631377
1.9999939;1.699760235;14.007364
2.200006;1.588179271;13.157101
2.3999877;1.719271399;14.318874
2.800012;1.686905355;14.200392
2.9999938;1.28226756;10.852487
2.6;1.455207665;12.184446
2.1;0.904902772;7.476789
1.6;0.540929304;4.4112503
1.1;1.390801818;11.1961334
0.1;1.611230167;12.645532
-0.1999878;1.390380283;10.830789
-0.4;1.182938125;9.1692345
-0.6000122;1.494381627;11.526243
-0.69998777;1.666187966;12.819826
-0.7999939;1.632046999;12.5263626
-0.9;1.582320236;12.115002
-1.9;1.721332147;12.864801
-2.1000123;1.616226261;12.021879
-1.7999939;1.546523155;11.585976
-2.4;1.869214595;13.805296
-2.199988;1.856328487;13.775105
-2.0000062;1.916854666;14.291975
-0.9;1.60441799;12.284193
-0.4;1.729406664;13.405042
0.7000061;1.560567367;12.4349045
1.1;1.841131099;14.821342
0.6;1.835526661;14.58871
0.4999939;2.007835198;15.91781
0.3000122;2.239097441;17.661803
0.2000061;2.53400988;19.937822
-0.5000061;2.686439317;20.771811
-1.1999878;2.791825636;21.219914
-1.0000061;2.73185417;20.865366
-1.2999939;2.814250561;21.338564
-1.6000122;2.853825133;21.482574
-2.0000062;2.570504055;19.165553
-2.5000062;2.725791065;20.084267
-1.9;2.825893485;21.120013
-1.2999939;2.773451732;21.029214
-0.9;2.678539498;20.508182
0.4999939;2.368442314;18.776648
1.2000061;2.373950771;19.159866
1.6;2.366767783;19.300868
1.7000061;2.463181276;20.139565
1.9999939;2.437516004;20.087053
2.300012;2.232622664;18.544987
2.300012;2.356669771;19.575368
2.4999938;2.190120113;18.28896
2.700006;2.125024075;17.84052
2.800012;2.241913971;18.872462
2.700006;2.232844463;18.74572
2.200006;2.256233419;18.691524
1.3999878;2.251776549;18.267969
1.9999939;1.808310895;14.901907
1.8000122;1.32949559;10.898735
2.300012;1.684574875;13.9927
2.8999877;1.611786369;13.604602
3.300012;1.542050521;13.157855
3.3999877;1.578695686;13.507333
3.3999877;1.440522954;12.325126
3.4999938;1.640510408;14.074678
3.700006;1.614627327;13.928943
3.8999877;1.563288467;13.560765
3.8999877;1.368847506;11.8740845
3.800012;1.372710192;11.8747055
3.700006;1.408160055;12.147807
3.6;1.467479222;12.624756
3.4999938;1.69639056;14.554099
2.8999877;1.774295441;14.976292
2.700006;1.799478089;15.107417
2.6;1.642570379;13.753233
2.700006;1.54876031;13.00253
2.8999877;1.248215016;10.535806
3.1;1.308893316;11.1078575
3.200006;1.940107905;16.509372
3.3999877;2.001468663;17.124582
3.6;2.063885463;17.755652
3.4999938;2.072286075;17.779076
3.6;1.804719323;15.52604
3.8999877;1.76736334;15.331015
4.3999877;1.534384176;13.496973
4.6;1.57746854;13.954358
5.1;1.426298416;12.797861
5.300012;1.287386065;11.618014
5.3999877;1.362977739;12.335732
5.300012;1.430417056;12.908797
5.3999877;1.398445762;12.656738
5.300012;1.352443086;12.205121
5.1;1.456385637;13.067827
5.1;1.452038824;13.028824
5.1;1.423211346;12.7701614
3.8999877;1.621594915;14.066545
4.1;1.347067967;11.75026
4.300012;1.296671673;11.37403
4.700006;1.240485639;11.00448
4.8999877;1.275172743;11.376644
4.800012;1.311036452;11.6633865
4.999994;1.465938061;13.115955
5.300012;1.528049292;13.789879
5.300012;1.477729489;13.335768
5.300012;1.215416972;10.968529
5.200006;1.614324547;14.526604
5.300012;1.808701665;16.322626
4.8999877;1.813998787;16.183861
5.200006;1.648420651;14.83342
5.200006;1.722912642;15.503741
5.1;1.689904028;15.163136
5.200006;1.623275197;14.607147
4.999994;1.608906519;14.395114
4.6;1.643421402;14.53778
4.800012;1.697150982;15.098381
5.1;1.697663274;15.232758
4.700006;1.740875877;15.443495
4.700006;1.745379036;15.483443
4.6;1.733796477;15.337242
4.700006;1.804081522;16.004199
5.1;1.664955125;14.939275
5.300012;1.654991411;14.935468
5.6;1.757515499;15.999011
5.800012;1.680011313;15.382916
5.8999877;1.632359585;14.990417
5.800012;1.636082867;14.980688
5.8999877;1.735525979;15.937823
5.800012;1.563840239;14.319203
5.300012;1.683713782;15.194673
5.1;1.571018234;14.0964
4.8999877;1.53304244;13.677267
4.8999877;1.046140483;9.3332985
4.800012;0.917360921;8.161127
4.499994;1.140209065;10.057927
4.6;0.908248649;8.0344086
4.300012;0.720913462;6.323645
4.499994;0.675274811;5.9566837
4.499994;0.769962651;6.791937
4.200006;0.839919476;7.3469505
4.1;0.850471745;7.41853
3.3999877;0.857959454;7.340708
3.3999877;0.882676822;7.55219
3.1;0.825832723;7.008388
2.8999877;0.787300173;6.645363
3.200006;0.794815472;6.763492
3.700006;1.041993733;8.9889915
4.3999877;1.053557098;9.267452
4.800012;1.290013409;11.476359
5.499994;1.02008635;9.25913
5.499994;1.157078751;10.502584
5.6;1.226286894;11.163132
5.8999877;1.153737192;10.595093
5.1;0.883435853;7.926875
4.499994;1.028241378;9.070246
3.9999938;1.065248863;9.266184
3.300012;1.435572036;12.249306
3.200006;1.240186121;10.553379
2.200006;1.579596023;13.085994
1.8999878;1.253398786;10.301882
1.6;0.889154495;7.2510086
1.8999878;0.784290071;6.4462036
1.8000122;0.917733512;7.523255
1.6;0.946642588;7.719821
1.1;0.984782537;7.927626
1.1;0.836093482;6.73066
1.3000122;0.70775598;5.726973
1.1;0.908832135;7.3162155
0.8999878;1.176396942;9.421703
0.80001223;0.88414693;7.063028
0.6;1.326293457;10.54134
0.4999939;1.608390424;12.751073
0.3000122;1.467327776;11.574152
1.1;1.560531853;12.562482
1.3000122;1.819723107;14.724715
1.6;1.809962142;14.760147
1.3000122;1.959726353;15.857584
1.1;1.792891249;14.433005
1.4999939;1.660169933;13.503432
0.9999939;1.89068119;15.181198
-0.100012206;2.256902702;17.62466
-6.10E-06;2.240447667;17.539902
1.6;2.126267044;17.339597
2.200006;2.013914031;16.684055
2.4999938;1.484991144;12.400664
2.800012;1.307529507;11.006801
2.6;1.295010979;10.84312
2.700006;1.359191532;11.411016
2.800012;1.361718301;11.462963
3.1;1.365606017;11.589147
2.9999938;1.352548147;11.4473076
3.1;1.397435699;11.859268
2.700006;1.568463735;13.167949
2.1;1.509068833;12.468731
2.200006;1.036058303;8.583114
2.300012;1.307619058;10.861566
2.800012;1.400725248;11.791324
2.8999877;1.349674042;11.392191
2.800012;1.306783369;11.00052
2.800012;1.533887187;12.912283
2.9999938;1.667681199;14.11444
3.200006;1.707659565;14.53135
3.3999877;1.72965487;14.798941
3.800012;1.722561546;14.901114
3.8999877;1.687305237;14.63655
3.800012;1.722053832;14.896722
3.8999877;1.81317583;15.728416
3.8999877;1.763003556;15.293196
3.700006;1.579858737;13.629004
3.700006;1.598770669;13.792152
3.9999938;1.539621456;13.392566
3.800012;1.580038442;13.66821
3.9999938;1.485335539;12.920354
4.3999877;0.802653577;7.060418
4.6;0.951810647;8.41976
4.499994;1.042559902;9.1965515
4.499994;1.155704027;10.19461
4.300012;1.23887805;10.867081
4.200006;1.22982611;10.757545
4.3999877;1.209764927;10.64151
4.3999877;1.368190768;12.0350784
4.300012;1.320619907;11.584097
4.200006;1.312422361;11.4800316
3.700006;1.409517349;12.159516
2.8999877;1.350232586;11.3969055
2.3999877;1.374652247;11.448729
2.700006;1.439657917;12.086567
2.1;1.515486538;12.5217575
2.200006;1.495816317;12.39193
3.3999877;1.424479608;12.187859
4.6;1.382085523;12.225991
4.499994;1.248154931;11.010131
3.9999938;0.922524398;8.0246796
4.1;0.883499355;7.7066246
4.499994;0.895310446;7.8976456
4.200006;1.04780249;9.1653465
3.6;0.994595041;8.556523
2.9999938;0.938776233;7.945344
2.4999938;1.045223548;8.728312
2.1;1.200181291;9.9165375
1.8999878;1.387602079;11.40492
1.7000061;1.58593126;12.966957
2.4999938;1.436264368;11.993763
3.200006;1.394100994;11.8631195
3.8999877;1.413601722;12.2623055
4.700006;1.240585571;11.0053665
5.1;1.257697201;11.2850395
4.999994;1.23370936;11.038172
5.700006;1.090694572;9.957757
4.999994;0.957569428;8.567509
3.9999938;1.183599616;10.295671
3.4999938;1.347569972;11.56141
3.700006;1.340552925;11.564579
3.300012;1.333800034;11.380916
3.300012;1.314269054;11.214264
3.200006;1.252631488;10.659283
2.6;0.999074268;8.3652435
2.8999877;1.049564975;8.859061
2.6;1.150401547;9.632306
1.9999939;1.250242794;10.302986
1.2000061;1.067854014;8.618519
1.2000061;1.1109751;8.966544
0.9999939;1.19820367;9.6209595
0.4999939;1.272628515;10.089204
0.3000122;1.537304726;12.126124
0.1;1.50362776;11.8010284
0.8999878;1.417287915;11.3509865
1.8000122;1.371471052;11.242835
2.3999877;1.280118984;10.661413
2.800012;1.238932088;10.429347
3.700006;1.23589708;10.661742
4.200006;1.226467667;10.728168
4.300012;1.225866678;10.752949
3.700006;1.294055374;11.1634575
2.8999877;1.394412522;11.769815
1.8000122;1.532146751;12.5599976
1.2000061;1.719491827;13.877808
0.3999878;1.392010296;11.007775
-0.100012206;1.780172526;13.901767
-0.1999878;1.622912212;12.642167
-0.5000061;1.399172638;10.8185394
-1.6999878;1.510105901;11.340283
-1.7999939;1.574749731;11.797439
-2.1000123;1.758768985;13.082146
-2.4;2.063502863;15.240234
-2.9;1.689898059;12.335468
-3.4;1.770204439;12.7728
-3.5000062;1.900049155;13.678168
-3.799994;1.706751562;12.202496
-4.299994;1.650808133;11.6693146
-2.9;1.099475284;8.025657
-0.9;1.274193493;9.755836
-0.1999878;0.781239015;6.0856983
0.2000061;1.138417216;8.957171
1.1;1.18063649;9.5042755
1.3999878;1.493189979;12.11379
1.2000061;1.374097293;11.090171
0.7000061;1.691601127;13.479007
-0.6000122;1.803338709;13.909245
-1.1999878;1.78061703;13.53399
-1.5000061;1.719264082;12.973192
-1.9;1.73920792;12.9984
-1.7999939;1.859920462;13.933832
-2.299994;1.659691831;12.286822
-2.4;1.095073865;8.087792
-2.4;1.269304354;9.374591
-2.4;1.375024837;10.1554016
-2.199988;1.515339863;11.2447586
-2.1000123;1.54067546;11.459914
-2.1000123;1.552410225;11.5472
-1.9;1.305649091;9.758091
-1.6000122;1.329380697;10.007102
-1.6999878;1.082127733;8.1263405
-1.7999939;1.491952906;11.177156
-1.0000061;1.35314396;10.335048
-0.69998777;1.539118614;11.842141
-0.6000122;1.073347119;8.278782
0.4999939;1.133016081;8.982378
1.1;1.155443588;9.3014694
0.80001223;1.578310866;12.6083725
0.3000122;1.33785612;10.552891
0.6;1.403832632;11.157619
0.2000061;1.419121368;11.165777
-0.5000061;1.725442395;13.341289
-0.9;1.664922746;12.7474464
-1.2999939;1.602841883;12.153269
-1.6000122;1.621824864;12.208517
-1.9;1.397856387;10.447225
-2.4;0.992374877;7.329297
-2.9;1.265198882;9.235362
-3.6000123;1.345444447;9.663436
-4.4;1.52800464;10.7769066
-5.1000123;1.721747373;11.954879
-5.6000123;1.851225221;12.712961
-6.1000123;1.881116044;12.77812
-6.299994;1.803850132;12.20034
-6.4;2.44904386;16.528407
-6.199988;2.4616885;16.68567
-5.1000123;1.231167183;8.5485565
-3.5000062;1.516649768;10.9181335
-2.4;1.575411638;11.635381
-2.299994;1.30587315;9.667476
-1.2999939;1.553592217;11.779842
-0.4;2.315927323;17.951303
-0.2999939;2.079559474;16.15916
-0.1999878;2.134030249;16.623676
-0.9;2.28642376;17.505956
-1.4;2.693181912;20.371254
-1.6999878;2.688825067;20.191986
-2.5000062;2.80418366;20.661882
-3.1000123;2.170110049;15.76728
-3.699988;1.73675307;12.445409
-4.299994;1.4850039;10.4972694
-4.4;1.4059629;9.916155
-5.000006;1.591043003;11.07189
-5.000006;1.667016636;11.600582
-5.1000123;1.768787413;12.2814995
-5.500006;1.936856722;13.330255
-5.6000123;2.008476459;13.792856
-5.9;2.03645995;13.893626
-6.1000123;2.378311927;16.155492
-7.199988;2.428131675;16.109526
-6.4;2.322551815;15.674722
-5.1000123;2.167650324;15.050987
-2.799994;2.228583865;16.305634
-1.6999878;1.897330136;14.24818
-0.5000061;1.980449781;15.313031
0.7000061;1.788012176;14.247229
1.3000122;1.654236941;13.385645
0.6;1.859524992;14.779448
-0.2999939;1.516873367;11.786823
-2.0000062;2.214249179;16.509334
-2.9;2.080900427;15.189603
-4.199988;2.222306658;15.744695
-4.799994;2.270983871;15.874078
-5.500006;2.111341653;14.531133
-6.199988;1.929863863;13.080888
-6.699988;1.979452848;13.273358
-6.799994;2.599210542;17.391942
-6.799994;2.798136894;18.723006
-7.4;2.870903644;18.96674
-8.2999935;2.943067985;19.081198
-8.199987;2.917861441;18.957024
-7.699988;2.802200114;18.396419
-8.7999935;2.591392012;16.628986
-8.9;2.53693606;16.246248
-5.500006;2.548055259;17.536778
-4.6000123;2.276754502;15.985773
-2.699988;2.436065882;17.865439
0.3999878;1.794592;14.191321
-0.1999878;1.995058833;15.541116
0.8999878;1.852312353;14.835075
1.8999878;1.527365796;12.55366
1.3000122;1.776146043;14.372101
1.3999878;1.4914297;12.0995094
1.4999939;1.77752432;14.457965
0.7000061;1.565714593;12.4759186
0.6;1.743329277;13.855928
0.80001223;1.976448863;15.788907
1.1;1.40827652;11.336807
0.9999939;1.218494496;9.7838844
0.8999878;1.300092824;10.412377
0.2000061;1.324833321;10.42391
0.3999878;1.525864079;12.0662674
1.3999878;1.464144502;11.878153
1.2000061;1.319114424;10.646411
0.9999939;1.308212145;10.504271
0.8999878;1.435177529;11.4942635
0.8999878;1.49765358;11.994631
0.3999878;1.625933506;12.857599
0.3999878;1.848137564;14.61475
0.6;1.804693378;14.343648
0.7000061;1.592596642;12.69012
0.6;1.492200736;11.859966
0.4999939;1.729669886;13.712558
0.6;1.354635035;10.766598
2.9999938;1.52804815;12.932654
3.1;1.732272297;14.700842
3.200006;1.676802097;14.268768
3.200006;1.628598982;13.858583
1.8999878;1.47368005;12.1124084
3.1;1.466430792;12.4447914
3.300012;1.305973087;11.143477
3.300012;1.115271675;9.516279
3.4999938;0.764981735;6.563123
3.6;0.758720019;6.527285
3.4999938;0.870056645;7.464608
3.4999938;1.168704789;10.026845
3.3999877;1.211659916;10.366972
3.200006;1.241336246;10.563166
3.300012;1.125758438;9.6057594
2.9999938;1.228939226;10.401142
2.9999938;1.375790023;11.6440155
2.800012;1.127797792;9.493817
3.1;0.846792606;7.186263
3.700006;0.990554097;8.545236
3.700006;1.009579282;8.709361
4.3999877;0.94702075;8.3303215
4.300012;0.852585825;7.478637
5.3999877;0.520213765;4.7082336
4.999994;1.292819637;11.56704
4.3999877;1.322593718;11.633991
4.1;1.28176843;11.1806625
2.9999938;1.353304736;11.453711
