$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
-6.1000123;2.124607703;14.416597
-4.9;1.864086856;13.005627
-3.9;1.817122853;12.964072
-3.299994;2.023295918;14.639587
-2.699988;1.991128429;14.606435
-2.0000062;1.895957797;14.16942
-1.5000061;1.853857102;13.980255
-0.5000061;2.32075294;17.93516
0.3000122;2.565671127;20.225706
0.7000061;2.331981854;18.571797
1.3999878;1.697487275;13.762782
1.7000061;1.325497301;10.849931
1.1;1.272839364;10.2604645
1.1;1.405188761;11.305765
1.2000061;2.072165114;16.710855
1.4999939;2.039858413;16.599222
1.6;1.853504599;15.107237
1.8000122;1.523085327;12.493286
1.1;1.331838638;10.7235565
0.9999939;0.592214222;4.7482708
1.1;0.617958851;4.9820232
0.9999939;0.667292026;5.3672302
0.6;0.836643455;6.645713
-0.6000122;0.836617702;6.450479
-1.6000122;0.960233155;7.230271
-2.699988;0.932849038;6.843451
-3.699988;1.204582139;8.637368
-4.500006;1.744573127;12.300339
-5.500006;1.937591574;13.333052
-5.699988;1.099603798;7.529052
-5.4;1.886896781;12.997818
-4.799994;2.117432701;14.790398
-3.799994;1.949663457;13.938763
-2.799994;1.428030481;10.466276
-2.199988;1.776670652;13.177457
-1.7999939;2.539955772;19.032483
-2.199988;1.994090434;14.797151
-3.0000062;2.498554968;18.216585
-3.4;3.173617212;22.954472
-3.6000123;3.278883406;23.53807
-4.199988;3.540760665;25.073973
-4.6000123;3.548189163;24.937816
-4.699988;3.220981832;22.579634
-4.6000123;2.720418522;19.134663
-4.699988;2.875027834;20.152547
-5.1000123;2.816834742;19.551839
-5.6000123;2.889544354;19.854662
-5.799994;2.972389885;20.344818
-6.199988;2.874932073;19.50201
-6.799994;2.994667587;20.047778
-7.4;3.061386747;20.245842
-7.699988;3.61150992;23.73609
-8.000006;3.561387381;23.265105
-8.100012;3.349729529;21.82161
-6.799994;3.343360133;22.367644
-5.199988;3.370883547;23.357098
-4.000006;3.76057531;26.795117
-3.0000062;3.64179838;26.500848
-2.199988;3.22391285;23.931876
-1.9;3.125769303;23.352406
-1.5000061;3.09671979;23.367816
-0.7999939;3.178357338;24.424553
-0.7999939;3.389928589;26.0233
-0.6000122;3.388099535;26.13375
-0.100012206;3.307984492;25.79914
0.3000122;3.053125542;24.100002
0.4999939;3.126540888;24.802065
0.6;3.088680288;24.599612
0.4999939;3.116155568;24.69712
0.4999939;3.131899562;24.834433
0.6;3.041018137;24.175694
0.80001223;2.971625267;23.774771
0.80001223;2.989314347;23.878026
0.6;3.042670788;24.189519
0.4999939;3.077318546;24.410718
0.3999878;3.136874138;24.810289
0.1;3.103918887;24.350288
-0.100012206;3.078187874;24.04273
-0.100012206;3.170520928;24.784776
-0.1999878;3.123809681;24.309933
-0.100012206;3.034266256;23.698285
-6.10352E-06;3.087348819;24.153867
0.2000061;3.023117691;23.813399
0.4999939;2.672609023;21.157117
0.9999939;2.867529238;23.012457
1.8000122;2.833312747;23.23489
1.9999939;2.704471581;22.320403
1.9999939;2.790947092;22.998155
2.1;2.627716843;21.700049
2.200006;2.593868061;21.527348
2.1;2.726384811;22.495595
2.1;2.665189492;21.974829
2.300012;2.641653317;21.951796
2.3999877;2.666123737;22.194011
2.6;2.683514023;22.447066
2.6;2.625268751;21.996278
2.8999877;2.616404461;22.089438
2.9999938;2.59137988;21.920323
2.9999938;2.563727021;21.671521
3.200006;2.559649018;21.79957
2.9999938;2.616886204;22.161844
3.1;2.580948499;21.901009
3.200006;2.552455347;21.758575
3.300012;2.612378303;22.26779
2.9999938;2.517148398;21.272781
3.4999938;2.155559295;18.481256
3.4999938;1.886737821;16.186467
3.3999877;2.233452455;19.113892
3.300012;2.51586184;21.462134
3.4999938;2.538972626;21.790337
3.4999938;2.571854158;22.03864
3.6;1.887803004;16.263274
3.3999877;1.583987594;13.551544
3.4999938;2.043937407;17.55463
3.700006;2.148372731;18.539502
4.3999877;1.397734022;12.300331
4.1;1.344138322;11.731105
3.800012;1.273736889;11.0232574
3.8999877;1.358520054;11.791755
4.1;1.369723465;11.963094
3.6;1.375912266;11.839232
3.200006;1.427835445;12.158436
3.200006;1.209977662;10.2954346
3.300012;1.411380412;12.059501
3.1;1.515487637;12.852776
3.200006;1.592564324;13.575327
3.4999938;1.948321152;16.714882
3.700006;2.230796425;19.218085
3.700006;2.236921983;19.299675
3.300012;2.68412309;22.887875
3.4999938;2.309697824;19.831897
3.800012;1.762088399;15.233513
4.6;1.755262004;15.52049
4.6;1.547936268;13.668327
4.800012;1.592139072;14.158025
4.6;1.714774619;15.13375
4.3999877;2.0044376;17.604971
4.200006;2.498079768;21.867142
4.200006;2.110322327;18.473325
4.1;2.176305744;18.991307
3.3999877;1.960323609;16.757007
3.3999877;2.007042163;17.171484
3.1;2.086572877;17.707535
3.4999938;2.058657355;17.642549
3.4999938;2.040980367;17.53571
3.3999877;2.051440925;17.566898
3.1;2.111644299;17.91657
2.9999938;2.314360902;19.588126
3.3999877;2.293787823;19.629585
3.6;2.072093989;17.791402
3.6;1.924961081;16.556561
3.9999938;1.726892106;15.011746
4.1;1.878458455;16.369772
3.9999938;2.025763098;17.616577
4.3999877;2.181257947;19.220142
3.9999938;2.174680584;18.928311
3.300012;2.078714463;17.727342
2.700006;2.241415633;18.828001
2.8999877;2.310400224;19.527534
2.1;2.143878879;17.729561
1.8999878;1.464041373;12.033874
1.8000122;2.10842563;17.273416
2.300012;1.936890587;16.099289
1.9999939;1.949342605;16.070175
1.8999878;2.064535159;16.983292
0.80001223;2.15842354;17.253108
2.200006;1.993882556;16.534715
0.6;2.234246538;17.748618
0.80001223;2.243683242;17.946336
0.80001223;2.298207163;18.362756
0.8999878;2.251480753;18.067844
0.80001223;2.410321311;19.242194
2.3999877;2.107783276;17.583772
2.300012;1.849322862;15.36407
2.6;1.977401534;16.54644
2.800012;2.479840306;20.865652
3.4999938;1.979588791;16.978572
2.9999938;1.963545018;16.62524
3.4999938;2.608061225;22.38694
3.9999938;1.774870818;15.430423
3.200006;1.647130482;14.01595
3.3999877;1.748637747;14.992064
2.800012;1.956316658;16.495555
3.300012;1.561253177;13.327274
2.9999938;1.56684247;13.261473
2.700006;1.743924434;14.642703
2.800012;1.601546854;13.489767
2.700006;1.383558732;11.604208
2.700006;1.454650954;12.209429
2.6;1.637146892;13.68591
2.6;1.534290566;12.85152
2.300012;1.538943281;12.790956
2.700006;1.520181565;12.756691
2.3999877;1.500719135;12.517518
2.200006;1.452566799;12.019503
2.1;1.829705104;15.09679
2.200006;1.727178506;14.311702
1.8999878;1.142218845;9.397494
1.8000122;1.404856046;11.535092
1.6;1.672281948;13.631377
1.9999939;1.698005543;14.007364
2.200006;1.588237864;13.157101
2.3999877;1.719555776;14.318874
2.800012;1.685478509;14.200392
2.9999938;1.281466732;10.852487
2.6;1.457408637;12.184446
2.1;0.903624562;7.476789
1.6;0.540215065;4.4112503
1.1;1.391635816;11.1961334
0.1;1.610619448;12.645532
-0.1999878;1.389722549;10.830789
-0.4;1.182642787;9.1692345
-0.6000122;1.495169875;11.526243
-0.69998777;1.667260715;12.819826
-0.7999939;1.632086954;12.5263626
-0.9;1.580544521;12.115002
-1.9;1.720436191;12.864801
-2.1000123;1.616800308;12.021879
-1.7999939;1.545380666;11.585976
-2.4;1.874329499;13.805296
-2.199988;1.854287795;13.775105
-2.0000062;1.920054742;14.291975
-0.9;1.604975272;12.284193
-0.4;1.731263707;13.405042
0.7000061;1.562505365;12.4349045
1.1;1.839085888;14.821342
0.6;1.836349458;14.58871
0.4999939;2.007168911;15.91781
0.3000122;2.239198093;17.661803
0.2000061;2.532852345;19.937822
-0.5000061;2.686241621;20.771811
-1.1999878;2.795261336;21.219914
-1.0000061;2.72924929;20.865366
-1.2999939;2.815582394;21.338564
-1.6000122;2.858087161;21.482574
-2.0000062;2.571558748;19.165553
-2.5000062;2.721877716;20.084267
-1.9;2.823593615;21.120013
-1.2999939;2.774378406;21.029214
-0.9;2.679436014;20.508182
0.4999939;2.369172324;18.776648
1.2000061;2.369237079;19.159866
1.6;2.365902106;19.300868
1.7000061;2.462166905;20.139565
1.9999939;2.435112501;20.087053
2.300012;2.232112043;18.544987
2.300012;2.357254757;19.575368
2.4999938;2.190532162;18.28896
2.700006;2.12516985;17.84052
2.800012;2.241993918;18.872462
2.700006;2.231289088;18.74572
2.200006;2.256121144;18.691524
1.3999878;2.250197193;18.267969
1.9999939;1.808450738;14.901907
1.8000122;1.329395443;10.898735
2.300012;1.687805826;13.9927
2.8999877;1.610372706;13.604602
3.300012;1.541538825;13.157855
3.3999877;1.577187735;13.507333
3.3999877;1.444530999;12.325126
3.4999938;1.637234828;14.074678
3.700006;1.614843276;13.928943
3.8999877;1.561630566;13.560765
3.8999877;1.370212563;11.8740845
3.800012;1.371904826;11.8747055
3.700006;1.409582577;12.147807
3.6;1.468356676;12.624756
3.4999938;1.693285656;14.554099
2.8999877;1.77461962;14.976292
2.700006;1.799103331;15.107417
2.6;1.641202386;13.753233
2.700006;1.548025204;13.00253
2.8999877;1.248035171;10.535806
3.1;1.30843584;11.1078575
3.200006;1.935651088;16.509372
3.3999877;2.001579149;17.124582
3.6;2.063487923;17.755652
3.4999938;2.070202344;17.779076
3.6;1.802809963;15.52604
3.8999877;1.765355807;15.331015
4.3999877;1.533445848;13.496973
4.6;1.579197772;13.954358
5.1;1.424069975;12.797861
5.300012;1.288801437;11.618014
5.3999877;1.362582689;12.335732
5.300012;1.431451425;12.908797
5.3999877;1.398531695;12.656738
5.300012;1.352017259;12.205121
5.1;1.455937409;13.067827
5.1;1.451452142;13.028824
5.1;1.421014532;12.7701614
3.8999877;1.620890655;14.066545
4.1;1.347383126;11.75026
4.300012;1.295475169;11.37403
4.700006;1.239073688;11.00448
4.8999877;1.276674185;11.376644
4.800012;1.310286557;11.6633865
4.999994;1.464954009;13.115955
5.300012;1.528485014;13.789879
5.300012;1.475784498;13.335768
5.300012;1.215591718;10.968529
5.200006;1.614130362;14.526604
5.300012;1.809001605;16.322626
4.8999877;1.813971714;16.183861
5.200006;1.650153708;14.83342
5.200006;1.72529282;15.503741
5.1;1.687326557;15.163136
5.200006;1.624593384;14.607147
4.999994;1.610436048;14.395114
4.6;1.646818729;14.53778
4.800012;1.698190495;15.098381
5.1;1.699817843;15.232758
4.700006;1.738141671;15.443495
4.700006;1.743692167;15.483443
4.6;1.734940242;15.337242
4.700006;1.800196967;16.004199
5.1;1.663390642;14.939275
5.300012;1.65550659;14.935468
5.6;1.761733881;15.999011
5.800012;1.6763322;15.382916
5.8999877;1.634535513;14.990417
5.800012;1.638665903;14.980688
5.8999877;1.73382747;15.937823
5.800012;1.560193597;14.319203
5.300012;1.681483893;15.194673
5.1;1.570169983;14.0964
4.8999877;1.532169441;13.677267
4.8999877;1.04528588;9.3332985
4.800012;0.91669443;8.161127
4.499994;1.139901995;10.057927
4.6;0.908157992;8.0344086
4.300012;0.720956694;6.323645
4.499994;0.675762917;5.9566837
4.499994;0.770169741;6.791937
4.200006;0.841283925;7.3469505
4.1;0.850551876;7.41853
3.3999877;0.858772779;7.340708
3.3999877;0.883611017;7.55219
3.1;0.825690424;7.008388
2.8999877;0.786251668;6.645363
3.200006;0.794116844;6.763492
3.700006;1.043563828;8.9889915
4.3999877;1.054556893;9.267452
4.800012;1.288851811;11.476359
5.499994;1.021047391;9.25913
5.499994;1.157327809;10.502584
5.6;1.225641037;11.163132
5.8999877;1.154808486;10.595093
5.1;0.883346679;7.926875
4.499994;1.029557158;9.070246
3.9999938;1.065862922;9.266184
3.300012;1.435132379;12.249306
3.200006;1.242081662;10.553379
2.200006;1.57892975;13.085994
1.8999878;1.253422367;10.301882
1.6;0.888684124;7.2510086
1.8999878;0.784121868;6.4462036
1.8000122;0.916535731;7.523255
1.6;0.946529037;7.719821
1.1;0.985187817;7.927626
1.1;0.835995536;6.73066
1.3000122;0.707387797;5.726973
1.1;0.908789596;7.3162155
0.8999878;1.176351197;9.421703
0.80001223;0.884741931;7.063028
0.6;1.327136273;10.54134
0.4999939;1.610554536;12.751073
0.3000122;1.464872493;11.574152
1.1;1.562393648;12.562482
1.3000122;1.820931856;14.724715
1.6;1.811208687;14.760147
1.3000122;1.958047632;15.857584
1.1;1.793397998;14.433005
1.4999939;1.658187824;13.503432
0.9999939;1.891901862;15.181198
-0.100012206;2.256299642;17.62466
-6.10352E-06;2.242242063;17.539902
1.6;2.121906381;17.339597
2.200006;2.016207928;16.684055
2.4999938;1.484550514;12.400664
2.800012;1.306736105;11.006801
2.6;1.294497811;10.84312
2.700006;1.359432841;11.411016
2.800012;1.361887678;11.462963
3.1;1.365548703;11.589147
2.9999938;1.352738652;11.4473076
3.1;1.396146493;11.859268
2.700006;1.565149223;13.167949
2.1;1.509875229;12.468731
2.200006;1.03741969;8.583114
2.300012;1.307729659;10.861566
2.800012;1.397272057;11.791324
2.8999877;1.350713992;11.392191
2.800012;1.304734563;11.00052
2.800012;1.531425803;12.912283
2.9999938;1.668566109;14.11444
3.200006;1.706729244;14.53135
3.3999877;1.726960784;14.798941
3.800012;1.72318742;14.901114
3.8999877;1.687634379;14.63655
3.800012;1.72301399;14.896722
3.8999877;1.814940214;15.728416
3.8999877;1.76410085;15.293196
3.700006;1.581713365;13.629004
3.700006;1.598718467;13.792152
3.9999938;1.540757981;13.392566
3.800012;1.579684642;13.66821
3.9999938;1.487552825;12.920354
4.3999877;0.802399228;7.060418
4.6;0.951051207;8.41976
4.499994;1.044555016;9.1965515
4.499994;1.15529003;10.19461
4.300012;1.237422697;10.867081
4.200006;1.231252942;10.757545
4.3999877;1.207829577;10.64151
4.3999877;1.367641765;12.0350784
4.300012;1.321512465;11.584097
4.200006;1.312492484;11.4800316
3.700006;1.408763828;12.159516
2.8999877;1.350134277;11.3969055
2.3999877;1.373943111;11.448729
2.700006;1.440928833;12.086567
2.1;1.515240691;12.5217575
2.200006;1.497844922;12.39193
3.3999877;1.42463141;12.187859
4.6;1.383283377;12.225991
4.499994;1.249035055;11.010131
3.9999938;0.92143325;8.0246796
4.1;0.882576636;7.7066246
4.499994;0.894788284;7.8976456
4.200006;1.048900105;9.1653465
3.6;0.994896616;8.556523
2.9999938;0.937686494;7.945344
2.4999938;1.045081662;8.728312
2.1;1.197520479;9.9165375
1.8999878;1.387079426;11.40492
1.7000061;1.585639527;12.966957
2.4999938;1.436689823;11.993763
3.200006;1.393922666;11.8631195
3.8999877;1.413808233;12.2623055
4.700006;1.239744561;11.0053665
5.1;1.256545542;11.2850395
4.999994;1.234639023;11.038172
5.700006;1.092087345;9.957757
4.999994;0.959256855;8.567509
3.9999938;1.183023887;10.295671
3.4999938;1.348995905;11.56141
3.700006;1.343323509;11.564579
3.300012;1.333303697;11.380916
3.300012;1.311137648;11.214264
3.200006;1.252638773;10.659283
2.6;0.998272375;8.3652435
2.8999877;1.049482703;8.859061
2.6;1.150510543;9.632306
1.9999939;1.249142946;10.302986
1.2000061;1.068151051;8.618519
1.2000061;1.110690581;8.966544
0.9999939;1.197834511;9.6209595
0.4999939;1.273443564;10.089204
0.3000122;1.535845083;12.126124
0.1;1.50387983;11.8010284
0.8999878;1.418314788;11.3509865
1.8000122;1.370766505;11.242835
2.3999877;1.281221782;10.661413
2.800012;1.23889864;10.429347
3.700006;1.235907877;10.661742
4.200006;1.225193104;10.728168
4.300012;1.225309451;10.752949
3.700006;1.294086401;11.1634575
2.8999877;1.393320958;11.769815
1.8000122;1.530108908;12.5599976
1.2000061;1.718573445;13.877808
0.3999878;1.391996491;11.007775
-0.100012206;1.78241257;13.901767
-0.1999878;1.624569901;12.642167
-0.5000061;1.399581887;10.8185394
-1.6999878;1.510988192;11.340283
-1.7999939;1.57503185;11.797439
-2.1000123;1.758673539;13.082146
-2.4;2.062456271;15.240234
-2.9;1.6900122;12.335468
-3.4;1.76937978;12.7728
-3.5000062;1.899931802;13.678168
-3.799994;1.709987733;12.202496
-4.299994;1.652295017;11.6693146
-2.9;1.099627074;8.025657
-0.9;1.275671865;9.755836
-0.1999878;0.780790266;6.0856983
0.2000061;1.136750205;8.957171
1.1;1.179259607;9.5042755
1.3999878;1.493495368;12.11379
1.2000061;1.372137706;11.090171
0.7000061;1.691360236;13.479007
-0.6000122;1.803921251;13.909245
-1.1999878;1.781664014;13.53399
-1.5000061;1.719762414;12.973192
-1.9;1.73985493;12.9984
-1.7999939;1.859616861;13.933832
-2.299994;1.659436558;12.286822
-2.4;1.095070669;8.087792
-2.4;1.268773258;9.374591
-2.4;1.373458205;10.1554016
-2.199988;1.513962641;11.2447586
-2.1000123;1.54287026;11.459914
-2.1000123;1.556217785;11.5472
-1.9;1.304481469;9.758091
-1.6000122;1.331123777;10.007102
-1.6999878;1.082360795;8.1263405
-1.7999939;1.493627228;11.177156
-1.0000061;1.355483946;10.335048
-0.69998777;1.538320648;11.842141
-0.6000122;1.072567066;8.278782
0.4999939;1.133642193;8.982378
1.1;1.158318811;9.3014694
0.80001223;1.579137239;12.6083725
0.3000122;1.337354143;10.552891
0.6;1.405824415;11.157619
0.2000061;1.418872129;11.165777
-0.5000061;1.725467702;13.341289
-0.9;1.663999283;12.7474464
-1.2999939;1.602658284;12.153269
-1.6000122;1.623338151;12.208517
-1.9;1.396255825;10.447225
-2.4;0.992525615;7.329297
-2.9;1.265231978;9.235362
-3.6000123;1.346648455;9.663436
-4.4;1.52865381;10.7769066
-5.1000123;1.723208046;11.954879
-5.6000123;1.85153199;12.712961
-6.1000123;1.878036385;12.77812
-6.299994;1.806224037;12.20034
-6.4;2.452835462;16.528407
-6.199988;2.458223899;16.68567
-5.1000123;1.231414123;8.5485565
-3.5000062;1.517622529;10.9181335
-2.4;1.573843718;11.635381
-2.299994;1.306631236;9.667476
-1.2999939;1.550879216;11.779842
-0.4;2.314424202;17.951303
-0.2999939;2.080531962;16.15916
-0.1999878;2.129628908;16.623676
-0.9;2.287751295;17.505956
-1.4;2.6912686;20.371254
-1.6999878;2.688054336;20.191986
-2.5000062;2.800690981;20.661882
-3.1000123;2.166868546;15.76728
-3.699988;1.736699823;12.445409
-4.299994;1.486076521;10.4972694
-4.4;1.405343625;9.916155
-5.000006;1.592076669;11.07189
-5.000006;1.663807418;11.600582
-5.1000123;1.768556083;12.2814995
-5.500006;1.937534822;13.330255
-5.6000123;2.008121172;13.792856
-5.9;2.039091514;13.893626
-6.1000123;2.380527754;16.155492
-7.199988;2.425342518;16.109526
-6.4;2.324014339;15.674722
-5.1000123;2.169826548;15.050987
-2.799994;2.2274387;16.305634
-1.6999878;1.895177379;14.24818
-0.5000061;1.97908666;15.313031
0.7000061;1.786307643;14.247229
1.3000122;1.655437159;13.385645
0.6;1.862061315;14.779448
-0.2999939;1.514694799;11.786823
-2.0000062;2.214933881;16.509334
-2.9;2.081400587;15.189603
-4.199988;2.219482545;15.744695
-4.799994;2.269774371;15.874078
-5.500006;2.11041994;14.531133
-6.199988;1.92586944;13.080888
-6.699988;1.980673924;13.273358
-6.799994;2.596902214;17.391942
-6.799994;2.797984071;18.723006
-7.4;2.870165112;18.96674
-8.2999935;2.938764798;19.081198
-8.199987;2.916442562;18.957024
-7.699988;2.800755787;18.396419
-8.7999935;2.588732168;16.628986
-8.9;2.537823353;16.246248
-5.500006;2.550105464;17.536778
-4.6000123;2.279035669;15.985773
-2.699988;2.440663565;17.865439
0.3999878;1.791063852;14.191321
-0.1999878;1.997169605;15.541116
0.8999878;1.852705058;14.835075
1.8999878;1.527770945;12.55366
1.3000122;1.775623126;14.372101
1.3999878;1.490265084;12.0995094
1.4999939;1.776060242;14.457965
0.7000061;1.566589678;12.4759186
0.6;1.743608436;13.855928
0.80001223;1.975913956;15.788907
1.1;1.408612119;11.336807
0.9999939;1.216621083;9.7838844
0.8999878;1.299481603;10.412377
0.2000061;1.32390127;10.42391
0.3999878;1.524895701;12.0662674
1.3999878;1.462500364;11.878153
1.2000061;1.318885703;10.646411
0.9999939;1.309839456;10.504271
0.8999878;1.434628204;11.4942635
0.8999878;1.498588706;11.994631
0.3999878;1.626757326;12.857599
0.3999878;1.847099973;14.61475
0.6;1.802555035;14.343648
0.7000061;1.592564189;12.69012
0.6;1.491759377;11.859966
0.4999939;1.726853846;13.712558
0.6;1.354322669;10.766598
2.9999938;1.524249064;12.932654
3.1;1.731334325;14.700842
3.200006;1.679635346;14.268768
3.200006;1.627424459;13.858583
1.8999878;1.473142129;12.1124084
3.1;1.464621117;12.4447914
3.300012;1.305131391;11.143477
3.300012;1.115419627;9.516279
3.4999938;0.765880025;6.563123
3.6;0.75887198;6.527285
3.4999938;0.870766149;7.464608
3.4999938;1.169355121;10.026845
3.3999877;1.210977092;10.366972
3.200006;1.239353552;10.563166
3.300012;1.125332951;9.6057594
2.9999938;1.230348793;10.401142
2.9999938;1.375204279;11.6440155
2.800012;1.126506385;9.493817
3.1;0.847287572;7.186263
3.700006;0.99068129;8.545236
3.700006;1.009565076;8.709361
4.3999877;0.947733387;8.3303215
4.300012;0.852056649;7.478637
5.3999877;0.520274049;4.7082336
4.999994;1.292300242;11.56704
4.3999877;1.323719176;11.633991
4.1;1.282305829;11.1806625
