$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
-0.1999878;1.148885561;9.03095836
-0.4;1.379337406;10.53172465
-0.5000061;1.729582668;13.26142887
-6.10E-06;1.658671944;12.99346722
0.6;1.378164189;11.0013836
0.9999939;1.344463656;10.6827041
0.3999878;1.347439259;10.60793681
-0.100012206;1.880710421;14.60785162
-0.9;2.117309868;16.21565461
-1.2999939;2.00658846;15.49019498
-1.6000122;2.182796944;16.45059954
-1.6999878;2.079195881;15.70088779
-2.199988;1.85167564;13.6504016
-2.5000062;1.918218338;13.99017742
-3.0000062;1.618198643;11.8630039
-3.6000123;1.711288718;12.23452922
-3.799994;1.928328899;13.55625421
-4.299994;1.99753886;14.21235707
-4.699988;1.998560087;13.77946284
-5.000006;1.137686027;7.981865262
-5.6000123;0.409924117;2.814475844
-5.699988;2.049372947;14.04437897
-5.799994;2.803056015;19.16338503
-5.9;3.137752582;21.57537329
-5.799994;2.821389907;19.39777686
-5.000006;2.462091227;17.24307877
-3.799994;2.705496886;19.28120249
-3.199988;2.813868845;20.33038651
-2.6000123;2.700140189;19.41194653
-1.9;2.687434423;19.80515661
-1.6999878;2.749496386;20.75769053
-2.199988;2.495596114;18.45742806
-3.1000123;2.710383534;19.49852593
-4.000006;3.016408012;21.46149614
-4.4;2.839208086;20.03821805
-5.299994;2.167428301;14.97571604
-5.699988;2.910244993;19.78177867
-6.9;3.191259916;21.47329532
-6.799994;2.107056634;14.14069031
-7.1000123;1.821596773;12.05997051
-7.000006;1.784576795;11.85684465
-7.199988;1.93272262;12.79514898
-7.199988;2.22528673;14.81305499
-6.1000123;2.122322526;14.28826873
-4.9;1.864769766;12.7470386
-3.9;1.817412616;12.91271264
-3.299994;2.024250453;14.66779115
-2.699988;1.991680023;14.495781
-2.0000062;1.900417461;14.24867522
-1.5000061;1.85272447;14.09079573
-0.5000061;2.319572376;17.92883921
0.3000122;2.56413949;20.81953536
0.7000061;2.330740887;18.81379171
1.3999878;1.696450752;13.81741424
1.7000061;1.327007157;11.02120961
1.1;1.274571512;10.38133869
1.1;1.404420433;11.36166121
1.2000061;2.070512764;17.02752743
1.4999939;2.040779653;16.67640686
1.6;1.852524033;15.20026799
1.8000122;1.524008854;12.48964036
1.1;1.33209755;10.58626885
0.9999939;0.591354272;4.739097907
1.1;0.618874988;4.980842441
0.9999939;0.668440078;5.361246271
0.6;0.836152298;6.628996088
-0.6000122;0.836306965;6.521667818
-1.6000122;0.960496126;7.238932523
-2.699988;0.933147934;6.822159528
-3.699988;1.205342098;8.75578735
-4.500006;1.74793281;12.19868955
-5.500006;1.93726312;13.19922281
-5.699988;1.098762849;7.573780641
-5.4;1.88440344;13.02743539
-4.799994;2.115949997;14.91585422
-3.799994;1.949601583;13.84380219
-2.799994;1.43048555;10.5797028
-2.199988;1.775789645;13.20759145
-1.7999939;2.540500314;19.20368328
-2.199988;1.99405906;14.78942526
-3.0000062;2.501399546;18.55143726
-3.4;3.181299967;22.65685058
-3.6000123;3.277215844;23.76470099
-4.199988;3.539100449;25.05939081
-4.6000123;3.551738465;24.98889024
-4.699988;3.223085962;22.74606416
-4.6000123;2.725231375;19.29962274
-4.699988;2.876636146;19.97347005
-5.1000123;2.815865174;19.64993945
-5.6000123;2.891179407;19.80437123
-5.799994;2.975546998;20.49814072
-6.199988;2.87719185;19.61927345
-6.799994;2.996122913;19.96217916
-7.4;3.064515123;20.07885736
-7.699988;3.615555511;23.77313431
-8.000006;3.56610308;23.56126666
-8.100012;3.351811282;21.445819
-6.799994;3.34282486;22.54334933
-5.199988;3.371357335;23.70382515
-4.000006;3.76492195;26.13558421
-3.0000062;3.638948198;26.60876338
-2.199988;3.225051509;24.29682219
-1.9;3.124591446;23.51873263
-1.5000061;3.096805066;23.27844781
-0.7999939;3.182250083;24.37512373
-0.7999939;3.390549198;26.26202669
-0.6000122;3.38825026;25.6343847
-0.100012206;3.303675008;25.9463967
0.3000122;3.055308272;24.41875331
0.4999939;3.128474274;24.54166439
0.6;3.095081312;24.24292728
0.4999939;3.115236758;24.9227867
0.4999939;3.132557097;25.22634314
0.6;3.041744671;23.90289998
0.80001223;2.976116022;24.33246611
0.80001223;2.989041441;24.21004274
0.6;3.043484109;23.93305446
0.4999939;3.079110681;24.42567681
0.3999878;3.137434926;24.88275691
0.1;3.102591382;24.25675901
-0.100012206;3.078760231;24.08274231
-0.100012206;3.173781958;25.14048307
-0.1999878;3.120737698;23.97887994
-0.100012206;3.034652779;23.36244064
-6.10E-06;3.085278069;24.09992766
0.2000061;3.026578748;23.80161778
0.4999939;2.668709087;20.62532398
0.9999939;2.865993816;23.08411207
1.8000122;2.834336626;23.30444015
1.9999939;2.708527703;22.2267975
1.9999939;2.790771293;22.61438042
2.1;2.626319199;21.30750262
2.200006;2.598542632;21.59231374
2.1;2.722602748;22.41548808
2.1;2.659575344;22.33249197
2.300012;2.642766871;22.03202228
2.3999877;2.664841407;22.41469984
2.6;2.680888611;22.71675736
2.6;2.627050286;21.57041198
2.8999877;2.617015556;22.29960126
2.9999938;2.589979521;22.06019278
2.9999938;2.560582505;21.57750546
3.200006;2.561788425;21.46622009
2.9999938;2.618516255;22.03560148
3.1;2.58070328;21.20466464
3.200006;2.556970875;21.77807293
3.300012;2.609700226;22.19874261
2.9999938;2.513469676;21.20317449
3.4999938;2.154130476;18.16648389
3.4999938;1.886655423;16.08779053
3.3999877;2.233973119;19.14073494
3.300012;2.51528041;21.7099069
3.4999938;2.53982895;21.72609194
3.4999938;2.568770547;21.67192749
3.6;1.890414094;16.34475439
3.3999877;1.583862932;13.46568649
3.4999938;2.046125192;17.50251445
3.700006;2.149078114;18.34684228
4.3999877;1.398345633;12.4249627
4.1;1.344872009;11.4023949
3.800012;1.274283205;11.19859985
3.8999877;1.35935654;11.84484466
4.1;1.371467586;11.82649427
3.6;1.376171307;11.79675666
3.200006;1.428805275;12.03878824
3.200006;1.209873644;10.35709133
3.300012;1.413327613;12.0703613
3.1;1.514505618;12.85089582
3.200006;1.595311998;13.32522794
3.4999938;1.948246197;16.57653052
3.700006;2.227738688;19.03366424
3.700006;2.237196509;19.45571369
3.300012;2.682371828;22.62463701
3.4999938;2.311557923;19.77792355
3.800012;1.760986709;14.97988176
4.6;1.754511723;15.13971867
4.6;1.545134203;13.72108256
4.800012;1.591449178;14.23097159
4.6;1.710792751;15.29958703
4.3999877;2.001396085;17.63650032
4.200006;2.499899577;21.97102974
4.200006;2.111910982;18.39158556
4.1;2.177192787;19.02522834
3.3999877;1.958507624;16.83047286
3.3999877;2.006950425;16.95410105
3.1;2.086565676;17.90860786
3.4999938;2.056372818;17.55062354
3.4999938;2.043919922;17.6223388
3.3999877;2.053165202;17.41488419
3.1;2.111197295;17.62536198
2.9999938;2.314420512;19.65916914
3.3999877;2.294245737;19.52576279
3.6;2.06804098;17.75287935
3.6;1.924505254;16.71902022
3.9999938;1.725763848;14.96746356
4.1;1.876655963;16.31164603
3.9999938;2.025217567;17.52767901
4.3999877;2.185014503;19.2677433
3.9999938;2.17601569;18.90642206
3.300012;2.077577004;17.97591498
2.700006;2.242645136;18.90800367
2.8999877;2.31349753;19.39951327
2.1;2.14577794;17.54821056
1.8999878;1.464125008;12.09278073
1.8000122;2.10711889;17.2526563
2.300012;1.938186179;16.05658551
1.9999939;1.950077433;16.03284086
1.8999878;2.066305708;16.87817442
0.80001223;2.159736939;17.61142971
2.200006;1.995887363;16.54420605
0.6;2.233100908;17.70169398
0.80001223;2.246514934;18.14924599
0.80001223;2.298642218;18.02692889
0.8999878;2.255956956;18.03524424
0.80001223;2.408729904;18.91307536
2.3999877;2.111288659;17.7481503
2.300012;1.849673494;15.52867158
2.6;1.976167511;16.50288703
2.800012;2.478690736;21.29009196
3.4999938;1.978981265;16.93453303
2.9999938;1.964342913;16.60600403
3.4999938;2.609367552;22.11554762
3.9999938;1.773895333;15.29873616
3.200006;1.647092051;14.08650991
3.3999877;1.752226495;15.19359261
2.800012;1.959554361;16.16853819
3.300012;1.561905783;13.45562903
2.9999938;1.566899515;13.4290694
2.700006;1.744124969;14.83304683
2.800012;1.60248817;13.31389126
2.700006;1.382203062;11.6758079
2.700006;1.454292283;12.31919954
2.6;1.634529887;13.66376848
2.6;1.534877369;12.88291523
2.300012;1.539897454;12.8930592
2.700006;1.519477879;12.64425025
2.3999877;1.502982056;12.36366037
2.200006;1.450861061;11.88353052
2.1;1.827138244;14.96387671
2.200006;1.727549895;14.24503809
1.8999878;1.143364637;9.594450826
1.8000122;1.407122381;11.31853788
1.6;1.671546788;13.58453476
1.9999939;1.699760235;13.90965912
2.200006;1.588179271;12.98896056
2.3999877;1.719271399;14.08320952
2.800012;1.686905355;14.13041397
2.9999938;1.28226756;10.79648939
2.6;1.455207665;12.27109164
2.1;0.904902772;7.473922204
1.6;0.540929304;4.454779654
1.1;1.390801818;11.28771675
0.1;1.611230167;12.77049054
-0.1999878;1.390380283;10.84914418
-0.4;1.182938125;9.066870228
-0.6000122;1.494381627;11.14920788
-0.69998777;1.666187966;12.79392052
-0.7999939;1.632046999;12.70941339
-0.9;1.582320236;11.95460189
-1.9;1.721332147;12.90494188
-2.1000123;1.616226261;12.10416319
-1.7999939;1.546523155;11.56083958
-2.4;1.869214595;13.98251298
-2.199988;1.856328487;13.74377228
-2.0000062;1.916854666;14.30500911
-0.9;1.60441799;12.27136398
-0.4;1.729406664;13.3501856
0.7000061;1.560567367;12.42557386
1.1;1.841131099;14.81861639
0.6;1.835526661;14.54286039
0.4999939;2.007835198;15.84505078
0.3000122;2.239097441;17.86479544
0.2000061;2.53400988;20.25619804
-0.5000061;2.686439317;20.78558422
-1.1999878;2.791825636;21.54600466
-1.0000061;2.73185417;20.84602802
-1.2999939;2.814250561;21.13040289
-1.6000122;2.853825133;21.34762267
-2.0000062;2.570504055;19.37524817
-2.5000062;2.725791065;20.26174319
-1.9;2.825893485;21.04862252
-1.2999939;2.773451732;21.11833997
-0.9;2.678539498;20.57747144
0.4999939;2.368442314;18.6536023
1.2000061;2.373950771;19.37617996
1.6;2.366767783;19.3898045
1.7000061;2.463181276;20.32614202
1.9999939;2.437516004;20.33266864
2.300012;2.232622664;18.73254345
2.300012;2.356669771;19.42203766
2.4999938;2.190120113;18.27784446
2.700006;2.125024075;18.02793563
2.800012;2.241913971;18.9242805
2.700006;2.232844463;19.11661994
2.200006;2.256233419;18.85250789
1.3999878;2.251776549;17.8340905
1.9999939;1.808310895;14.9174724
1.8000122;1.32949559;10.80796252
2.300012;1.684574875;14.0033981
2.8999877;1.611786369;13.54859234
3.300012;1.542050521;13.05383175
3.3999877;1.578695686;13.69009931
3.3999877;1.440522954;12.32972862
3.4999938;1.640510408;13.81144246
3.700006;1.614627327;14.06536954
3.8999877;1.563288467;13.65563462
3.8999877;1.368847506;11.91904704
3.800012;1.372710192;11.8358272
3.700006;1.408160055;12.07071349
3.6;1.467479222;12.43383595
3.4999938;1.69639056;14.46671848
2.8999877;1.774295441;14.98734323
2.700006;1.799478089;14.88652308
2.6;1.642570379;13.640294
2.700006;1.54876031;13.23686878
2.8999877;1.248215016;10.22999466
3.1;1.308893316;10.87835636
3.200006;1.940107905;16.54274777
3.3999877;2.001468663;17.04690482
3.6;2.063885463;17.47529143
3.4999938;2.072286075;17.81621441
3.6;1.804719323;15.38974931
3.8999877;1.76736334;15.12663305
4.3999877;1.534384176;13.66994214
4.6;1.57746854;14.06055948
5.1;1.426298416;12.64970559
5.300012;1.287386065;11.54987049
5.3999877;1.362977739;12.1911787
5.300012;1.430417056;12.93076366
5.3999877;1.398445762;12.70395318
5.300012;1.352443086;12.52693356
5.1;1.456385637;13.26164982
5.1;1.452038824;13.02102405
5.1;1.423211346;12.63768282
3.8999877;1.621594915;13.97565542
4.1;1.347067967;11.7688741
4.300012;1.296671673;11.41253547
4.700006;1.240485639;10.97453607
4.8999877;1.275172743;11.36540102
4.800012;1.311036452;11.46088824
4.999994;1.465938061;13.09163405
5.300012;1.528049292;14.0572973
5.300012;1.477729489;13.55726569
5.300012;1.215416972;10.75966126
5.200006;1.614324547;14.74759778
5.300012;1.808701665;16.16448479
4.8999877;1.813998787;16.2390089
5.200006;1.648420651;14.86565791
5.200006;1.722912642;15.53035207
5.1;1.689904028;14.93143202
5.200006;1.623275197;14.64322124
4.999994;1.608906519;14.40120313
4.6;1.643421402;14.82273614
4.800012;1.697150982;15.0591491
5.1;1.697663274;15.13056021
4.700006;1.740875877;15.39723745
4.700006;1.745379036;15.21670685
4.6;1.733796477;15.32664802
4.700006;1.804081522;15.94431729
5.1;1.664955125;14.63300242
5.300012;1.654991411;15.23885809
5.6;1.757515499;16.09399434
5.800012;1.680011313;15.10304179
5.8999877;1.632359585;14.80954569
5.800012;1.636082867;14.84963808
5.8999877;1.735525979;15.76651741
5.800012;1.563840239;14.25850245
5.300012;1.683713782;14.88432537
5.1;1.571018234;14.0289771
4.8999877;1.53304244;13.63591381
4.8999877;1.046140483;9.314575566
4.800012;0.917360921;8.141336993
4.499994;1.140209065;10.20565804
4.6;0.908248649;7.957673421
4.300012;0.720913462;6.333899315
4.499994;0.675274811;5.824548995
4.499994;0.769962651;6.798361064
4.200006;0.839919476;7.308920717
4.1;0.850471745;7.396048951
3.3999877;0.857959454;7.396586444
3.3999877;0.882676822;7.46300146
3.1;0.825832723;6.85280872
2.8999877;0.787300173;6.646530108
3.200006;0.794815472;6.787959667
3.700006;1.041993733;9.028043952
4.3999877;1.053557098;9.491722234
4.800012;1.290013409;11.50215337
5.499994;1.02008635;9.229267621
5.499994;1.157078751;10.36187602
5.6;1.226286894;11.02638081
5.8999877;1.153737192;10.65310599
5.1;0.883435853;7.954919816
4.499994;1.028241378;8.944928214
3.9999938;1.065248863;9.28598913
3.300012;1.435572036;12.32497103
3.200006;1.240186121;10.38044429
2.200006;1.579596023;12.93021129
1.8999878;1.253398786;10.29965012
1.6;0.889154495;7.300578592
1.8999878;0.784290071;6.599746874
1.8000122;0.917733512;7.472660216
1.6;0.946642588;7.799806706
1.1;0.984782537;8.107313354
1.1;0.836093482;6.612982251
1.3000122;0.70775598;5.685303072
1.1;0.908832135;7.411413967
0.8999878;1.176396942;9.551767538
0.80001223;0.88414693;6.995139836
0.6;1.326293457;10.64516978
0.4999939;1.608390424;12.57120789
0.3000122;1.467327776;11.49628734
1.1;1.560531853;12.48711944
1.3000122;1.819723107;14.65758985
1.6;1.809962142;14.72794288
1.3000122;1.959726353;15.70125717
1.1;1.792891249;14.50721218
1.4999939;1.660169933;13.49022536
0.9999939;1.89068119;15.05429738
-0.100012206;2.256902702;17.51753496
-6.10E-06;2.240447667;17.77189914
1.6;2.126267044;17.43937145
2.200006;2.013914031;16.63516277
2.4999938;1.484991144;12.46037299
2.800012;1.307529507;10.78083459
2.6;1.295010979;10.89357147
2.700006;1.359191532;11.43292164
2.800012;1.361718301;11.35956587
3.1;1.365606017;11.54356134
2.9999938;1.352548147;11.46716505
3.1;1.397435699;11.96761955
2.700006;1.568463735;13.12125466
2.1;1.509068833;12.3205228
2.200006;1.036058303;8.535587216
2.300012;1.307619058;10.96119762
2.800012;1.400725248;11.55430071
2.8999877;1.349674042;11.59186958
2.800012;1.306783369;11.21121284
2.800012;1.533887187;12.76725176
2.9999938;1.667681199;14.07656942
3.200006;1.707659565;14.6278123
3.3999877;1.72965487;14.99807233
3.800012;1.722561546;14.49179298
3.8999877;1.687305237;14.61558185
3.800012;1.722053832;14.80022529
3.8999877;1.81317583;15.66741897
3.8999877;1.763003556;15.21220279
3.700006;1.579858737;13.54002758
3.700006;1.598770669;13.67036851
3.9999938;1.539621456;13.45465989
3.800012;1.580038442;13.71710025
3.9999938;1.485335539;13.20371411
4.3999877;0.802653577;7.129758424
4.6;0.951810647;8.391271488
4.499994;1.042559902;9.078277081
4.499994;1.155704027;10.11898517
4.300012;1.23887805;10.91324427
4.200006;1.22982611;10.92865347
4.3999877;1.209764927;11.02435612
4.3999877;1.368190768;11.86527631
4.300012;1.320619907;11.66949993
4.200006;1.312422361;11.54411689
3.700006;1.409517349;12.14006798
2.8999877;1.350232586;11.5908928
2.3999877;1.374652247;11.49580581
2.700006;1.439657917;11.80540239
2.1;1.515486538;12.4488616
2.200006;1.495816317;12.34039815
3.3999877;1.424479608;12.42569252
4.6;1.382085523;11.89291067
4.499994;1.248154931;11.20975584
3.9999938;0.922524398;7.839990961
4.1;0.883499355;7.913718404
4.499994;0.895310446;7.761733009
4.200006;1.04780249;8.985955303
3.6;0.994595041;8.643136427
2.9999938;0.938776233;7.905559906
2.4999938;1.045223548;8.672633947
2.1;1.200181291;10.01113318
1.8999878;1.387602079;11.59911559
1.7000061;1.58593126;13.16616733
2.4999938;1.436264368;11.91815365
3.200006;1.394100994;11.87524117
3.8999877;1.413601722;12.34776459
4.700006;1.240585571;10.87345888
5.1;1.257697201;11.21257993
4.999994;1.23370936;11.14513896
5.700006;1.090694572;10.11578826
4.999994;0.957569428;8.511045696
3.9999938;1.183599616;10.36421705
3.4999938;1.347569972;11.54754921
3.700006;1.340552925;11.34731102
3.300012;1.333800034;11.31262492
3.300012;1.314269054;11.33194581
3.200006;1.252631488;10.63879413
2.6;0.999074268;8.460267986
2.8999877;1.049564975;8.69335764
2.6;1.150401547;9.696467763
1.9999939;1.250242794;10.27836299
1.2000061;1.067854014;8.58869344
1.2000061;1.1109751;8.95045488
0.9999939;1.19820367;9.837897754
0.4999939;1.272628515;10.25363831
0.3000122;1.537304726;12.18679662
0.1;1.50362776;11.75997218
0.8999878;1.417287915;11.3685195
1.8000122;1.371471052;11.36807257
2.3999877;1.280118984;10.83270142
2.800012;1.238932088;10.47921973
3.700006;1.23589708;10.72296101
4.200006;1.226467667;10.66059539
4.300012;1.225866678;10.79669063
3.700006;1.294055374;11.08219971
2.8999877;1.394412522;11.85363535
1.8000122;1.532146751;12.59706799
1.2000061;1.719491827;13.93258436
0.3999878;1.392010296;11.10370989
-0.100012206;1.780172526;13.80801584
-0.1999878;1.622912212;12.75481525
-0.5000061;1.399172638;10.8795933
-1.6999878;1.510105901;11.34890906
-1.7999939;1.574749731;11.95858472
-2.1000123;1.758768985;13.12601383
-2.4;2.063502863;15.35169498
-2.9;1.689898059;12.38384753
-3.4;1.770204439;12.78040059
-3.5000062;1.900049155;13.78746664
-3.799994;1.706751562;12.22893118
-4.299994;1.650808133;11.52349082
-2.9;1.099475284;8.027740324
-0.9;1.274193493;9.638726404
-0.1999878;0.781239015;6.062935757
0.2000061;1.138417216;8.881861132
1.1;1.18063649;9.587966253
1.3999878;1.493189979;12.09937823
1.2000061;1.374097293;11.07343215
0.7000061;1.691601127;13.57160149
-0.6000122;1.803338709;14.03317295
-1.1999878;1.78061703;13.75047304
-1.5000061;1.719264082;12.77392314
-1.9;1.73920792;13.13058346
-1.7999939;1.859920462;13.74248572
-2.299994;1.659691831;12.3458739
-2.4;1.095073865;8.159645693
-2.4;1.269304354;9.315523402
-2.4;1.375024837;10.22124754
-2.199988;1.515339863;11.17966637
-2.1000123;1.54067546;11.49927767
-2.1000123;1.552410225;11.49049627
-1.9;1.305649091;9.856887395
-1.6000122;1.329380697;9.921249429
-1.6999878;1.082127733;8.085363998
-1.7999939;1.491952906;11.2848853
-1.0000061;1.35314396;10.05459189
-0.69998777;1.539118614;11.77422714
-0.6000122;1.073347119;8.081109649
0.4999939;1.133016081;8.826534607
1.1;1.155443588;9.321289945
0.80001223;1.578310866;12.66668264
0.3000122;1.33785612;10.59995508
0.6;1.403832632;11.38952271
0.2000061;1.419121368;11.25173082
-0.5000061;1.725442395;13.30600974
-0.9;1.664922746;12.54449059
-1.2999939;1.602841883;12.25290773
-1.6000122;1.621824864;12.0974577
-1.9;1.397856387;10.58454294
-2.4;0.992374877;7.373416485
-2.9;1.265198882;9.278101215
-3.6000123;1.345444447;9.628118763
-4.4;1.52800464;10.72952086
-5.1000123;1.721747373;11.84685469
-5.6000123;1.851225221;12.62192499
-6.1000123;1.881116044;12.74945682
-6.299994;1.803850132;12.15669704
-6.4;2.44904386;16.29145417
-6.199988;2.4616885;16.76475795
-5.1000123;1.231167183;8.486243296
-3.5000062;1.516649768;11.11767365
-2.4;1.575411638;11.58681859
-2.299994;1.30587315;9.715512343
-1.2999939;1.553592217;11.77952259
-0.4;2.315927323;17.7525979
-0.2999939;2.079559474;16.13045851
-0.1999878;2.134030249;16.46588649
-0.9;2.28642376;17.23660419
-1.4;2.693181912;20.28856843
-1.6999878;2.688825067;19.9496228
-2.5000062;2.80418366;20.73075376
-3.1000123;2.170110049;15.76857359
